,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles
158,0.0,,0.0,1.0,,0.0,1.0,,0.0,0.0,,,TOX27268,COC1:C:C:C2:S:C(C(=O)NC3:N:N:N:[N-]:3):C(OC(C)C):C:2:C:1
159,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,TOX27264,OC1:C:C:C2:C(:C:1)OC[C@@H](N1CCC(O)(C3:C:C:C(F):C:C:3)CC1)[C@H]2O
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX27265,O=C(O)CCN(C1(C(=O)NO)CCCC1)S(=O)(=O)C1:C:C:C(OC2:C:C:C(F):C:C:2):C:C:1
161,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,TOX27266,O=C(NO)C1(NS(=O)(=O)C2:C:C:C(OC3:C:C:C(F):C:C:3):C:C:2)CCOCC1
162,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX27267,CC1:N:C(C):N:C(N2C[C@H](C)N(C3:C:C:N:C([C@@H](C)O):N:3)[C@H](C)C2):N:1
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX27261,CC[C@H](C)[C@@H](C(=O)O)N1:S:C2:C:C:C:C:C:2:C:1=O
164,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX27262,CC1:C:C(SC2=C(O)C[C@@](CCC3:C:C:C(N):C:C:3)(C(C)C)OC2=O):C(C(C)(C)C):C:C:1CO
165,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX27263,CCN1:N:C(C):C2:C:1C(=O)NCC(C1:C:C:C(O):C:C:1)=N2
166,1.0,1.0,0.0,,1.0,,0.0,,0.0,,0.0,0.0,TOX26647,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-]
167,,,,,,,,0.0,,0.0,,,TOX28974,CN1C[C@H]2C3:C:C:C:C:C:3OC3:C:C:C(Cl):C:C:3[C@@H]2C1
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3721,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22379,CO[Si](C)(C)OC
170,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1.0,0.0,TOX20283,CC(O)(C1:C:C:C(Cl):C:C:1)C1:C:C:C(Cl):C:C:1
171,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX20287,CN(C)C(=O)NC1:C:C:C(OC2:C:C:C(Cl):C:C:2):C:C:1
172,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20285,CC(=O)C1:C:C:C:C:C:1O
173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TOX20284,O=C(O)CC1:C(Cl):C:C:C(Cl):C:1Cl
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX20289,O=C(O)C1:C:C:C:C(Cl):N:1
175,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,TOX1553,CCCCCCCCCC=O
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4704,CC1:C:C:C(C(C)(C)C):C:C:1
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1557,BrCBr
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX10307,NC1:C:C(Cl):C:C(Cl):C:1
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX1554,CCCCCCCCCC(=O)O
180,0.0,,0.0,,,,0.0,,,,1.0,,TOX1559,CC(C)(C)C1:C:C([N+](=O)[O-]):C:C(C(C)(C)C):C:1O
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27484,O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2]
182,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27487,CCCCCCCCCOS(=O)(=O)[O-]
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX7249,O=CC1:C:C:C(C(=O)O):C:C:1
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7244,CCC(Cl)CCl
185,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7247,CC(C)(O)C1:C:C:C:C:C:1
186,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7246,O=C1CCCN1
187,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7241,ClCC1:C:C:C:C:C:1Cl
188,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX7240,CC1:C:C:C([N+](=O)[O-]):C([N+](=O)[O-]):C:1
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24613,N#CC1(N=NC2(C#N)CCCCC2)CCCCC1
190,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,,TOX24615,C=CC(=O)OCCOC(=O)C=C
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,TOX24616,CCCC[P+](CCCC)(CCCC)CCCC
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX24617,N#CCC1:C:C:C:C(C(F)(F)F):C:1
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24618,COC1:C:C:C:C(Br):C:1
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24619,CCCCCCCCNC
195,0.0,,1.0,,1.0,0.0,0.0,,0.0,,,0.0,TOX21884,CCC1OCC(COC2:C:C:C(OC3:C:C:C:C:C:3):C:C:2)O1
196,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TOX3951,CC1=C(C(=O)NC2:C:C:C:C:C:2)SCCO1
197,0.0,0.0,1.0,,1.0,0.0,,0.0,0.0,1.0,,0.0,TOX3950,CCCCN(CCCC)SN(C)C(=O)OC1:C:C:C:C2:C:1OC(C)(C)C2
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21880,CC1:C:C(OC(=O)N(C)C):N:N:1C(=O)N(C)C
199,0.0,0.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,,TOX26235,CC1:C:C:C2:C(Br):C:C(Br):C(O):C:2:N:1
200,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,TOX768,O=C1:C(O):C(C2:C:C:C(O):C:C:2):O:C2:C:C(O):C:C(O):C:1:2
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7312,CC(O)COC1:C:C:C:C:C:1
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX760,O=P1(NCCCl)OCCCN1CCCl
203,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX761,C=CC(=C)C
204,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX762,CC(C)O
205,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,TOX764,CC(C)OC(=O)NC1:C:C:C:C(Cl):C:1
206,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX766,CC(C)OC(=O)NC1:C:C:C:C:C:1
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX767,CC=CC1:C:C:C2:C(:C:1)OCO2
208,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX17072,CCCC(CCC)C(=O)[O-]
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21085,CC1COC2:C(N3CCN(C)CC3):C(F):C:C3:C(=O):C(C(=O)O):C:N1:C:2:3
210,0.0,0.0,1.0,,,0.0,,,0.0,,,1.0,TOX26236,CC(=O)OC1:C:C(C):C(OC(C)=O):C2:C:C:C:C:C:1:2
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21080,CCN(CC1:C:C:C(Cl):N:C:1)/C(=C/[N+](=O)[O-])NC
212,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,,TOX27871,CC1CCC(C(C)C)C(OC(=O)C2:C:C:C:C:C:2N)C1
213,0.0,0.0,,1.0,,,0.0,,0.0,0.0,1.0,0.0,TOX27870,O=C(C1:C:C:C:C:C:1)C1:C:C(Cl):C:C:C:1O
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27873,OC[C@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O
215,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,TOX27872,CC1:C:C:C(C=C2C(=O)C3CCC2C3(C)C):C:C:1
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27875,CC(C)C[P+](C)(CC(C)C)CC(C)C
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27874,C=C1C[C@]23CC[C@@H]4[C@](C)(C(=O)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CCC[C@]4(C)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3
218,0.0,,,1.0,,,,,,,1.0,,TOX27876,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC
219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6265,CCCCC(CC)COC(=O)C1:C:C:C(C(=O)OCC(CC)CCCC):C(C(=O)OCC(CC)CCCC):C:1
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX6266,O=C1:N(CCO):C(=O):N(CCO):C(=O):N:1CCO
221,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX6267,CC1:C:C(C):C:C(OP(=O)(OC2:C:C(C):C:C(C):C:2)OC2:C:C(C):C:C(C):C:2):C:1
222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX6261,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl
223,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,TOX6262,O=C1:N(CC2CO2):C(=O):N(CC2CO2):C(=O):N:1CC1CO1
224,0.0,0.0,,,,0.0,0.0,,,,,0.0,TOX6268,CC1:C:C(C2:C:C:C(N=NC3:C(S(=O)(=O)[O-]):C:C4:C:C(S(=O)(=O)[O-]):C:C(N):C:4:C:3O):C(C):C:2):C:C:C:1N=NC1:C(S(=O)(=O)[O-]):C:C2:C:C(S(=O)(=O)[O-]):C:C(N):C:2:C:1O
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5074,O=C(O)C1:C:C:C(O):C:C:1O
226,0.0,,,,,,,1.0,,,1.0,,TOX5076,O=C1C2:C(O):C:C:C([N+](=O)[O-]):C:2C(=O)C2:C([N+](=O)[O-]):C:C:C(O):C:21
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX5070,CC1=CC(C)(C)NC2:C:C:C:C:C:21
228,0.0,0.0,1.0,0.0,,0.0,,,0.0,,1.0,,TOX5078,CC1:C:C(=O):O:C2:C:C(O):C:C(O):C:1:2
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5079,CC(C)CNCC(C)C
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3187,CNC1(C2:C:C:C:C:C:2Cl)CCCCC1=O
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26230,CC1:C:C:C:C:C:1OCC(O)CNCCOC1:C:C:C(C(N)=O):C:C:1
232,0.0,0.0,1.0,,1.0,,,,1.0,,1.0,0.0,TOX2399,O=C1:O:C2:C:C(O):C:C:C:2:C2:O:C3:C:C(O):C:C:C:3:C:1:2
233,0.0,,1.0,,1.0,1.0,,1.0,1.0,0.0,,,TOX2394,COC1:C:C:C(C2:C:O:C3:C:C(O):C:C(O):C:3:C:2=O):C:C:1
234,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,0.0,,1.0,,TOX2396,O=C1:C:C(C2:C:C:C:C:C:2):O:C2:C:C(O):C:C(O):C:1:2
235,0.0,0.0,1.0,,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,TOX2391,O=C1:C:C(C2:C:C:C(O):C:C:2):O:C2:C:C(O):C:C(O):C:1:2
236,,,,,1.0,1.0,,1.0,0.0,0.0,1.0,,TOX2393,O=C(CCC1:C:C:C(O):C:C:1)C1:C(O):C:C(O):C:C:1O
237,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3049,CCC(=O)N(C1:C:C:C:C:C:1)C1CCN(CCC2:C:C:C:C:C:2)CC1
238,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX3043,O=C(O)CCC(=O)C1:C:C:C(C2:C:C:C:C:C:2):C:C:1
239,0.0,,,,0.0,,0.0,1.0,0.0,,,,TOX3042,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1C1:C:C:C:C(Cl):C:1Cl
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3041,NC(=O)OCC(COC(N)=O)C1:C:C:C:C:C:1
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX3044,CCNC(C)CC1:C:C:C:C(C(F)(F)F):C:1
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX12412,COC(=O)C1:C:C:C(C):C:C:1C1=NC(=O)C(C)(C(C)C)N1
243,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX12417,CCOP(=S)(NC(C)C)OC1:C:C:C:C:C:1C(=O)OC(C)C
244,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,,1.0,0.0,TOX12416,CSC1:N:C(NC2CC2):N:C(NC(C)(C)C):N:1
245,1.0,1.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX25254,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
246,,,,,,,,0.0,,0.0,,,TOX25252,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)C4:C(O):C:C:C(Cl):C:4[C@@H](O)[C@H]3C[C@@H]12
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25250,CCC1(C)CC(=O)NC(=O)C1
248,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX22579,O=C1NCN(C2:C:C:C:C:C:2)C12CCN(CCCOC1:C:C:C(F):C:C:1)CC2
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX545,NC(=S)NNC(N)=S
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX546,NC(=S)C(N)=S
251,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX815,CC1CN1P(=O)(N1CC1C)N1CC1C
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX540,O=C(OC1:C:C:C:C:C:1)OC1:C:C:C:C:C:1
253,0.0,0.0,0.0,,0.0,,1.0,,1.0,1.0,,1.0,TOX813,C[Hg]Cl
254,0.0,0.0,1.0,,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,TOX810,S=C1:[NH]:C:N:C2:[NH]:C:N:C:1:2
255,0.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,TOX811,[Hg+2]
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX548,CCCCCCCCCCCCNC(=N)N
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX818,CN(C)CCN(CC1:C:C:C:S:1)C1:C:C:C:C:N:1
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX819,COC1:N:N(CSP(=S)(OC)OC):C(=O):S:1
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,TOX26502,NC1=NCC2C3:C:C:C:C:C:3CC3:C:C:C:C:C:3N12
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26503,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX26500,O=C([O-])CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COC1:C:C:C:C(Cl):C:1
262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TOX26501,O=C(O)CC1:C:C:C(CCNS(=O)(=O)C2:C:C:C(Cl):C:C:2):C:C:1
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26506,NC(=O)C1:C:N(CC2:C(F):C:C:C:C:2F):N:N:1
264,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,TOX26055,COC1:C:C:C(C=CC(=O)OCCC(C)C):C:C:1
265,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26504,O=C(NC1CCN(CCC2:C:[NH]:C3:C:C:C:C:C:2:3)CC1)C1:C:C:C:C:C:1
266,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29089,CCN1:C:C:[N+](C):C:1C.O=S(=O)([O-])C(F)(F)F
267,0.0,,1.0,,,,,0.0,0.0,,,1.0,TOX29086,ClC1:C:C:C2:C:C3:C:C:C:C:C:3:C:C:2:C:1
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX29087,CCCCN1:C:C:[N+](C):C:1.F[B-](F)(F)F
269,0.0,0.0,1.0,,0.0,0.0,,,0.0,,,0.0,TOX26508,F/C(COC1:C:C:C2:C(:C:1):[NH]:C1:C:C:C:C:C:1:2)=C1/CN2CCC1CC2
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26509,CC(C)CC1:C:C:C([C@@H](C)C(=O)NS(C)(=O)=O):C:C:1
271,0.0,0.0,0.0,,0.0,0.0,,,0.0,1.0,,0.0,TOX29082,CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX29083,CCC[N+]1:C:C:N(C):C:1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
273,0.0,,0.0,,1.0,,1.0,,0.0,,,1.0,TOX29080,BrC1:C2:C:C:C:C:C:2:C:C2:C:C:C:C:C:1:2
274,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29081,CCO/C=C1\N=C(C2:C:C:C:C:C:2)OC1=O
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX22612,CNC1:C:C(OC):C(C(=O)N[C@H]2CCN(CC3:C:C:C:C:C:3)[C@H]2C):C:C:1Cl
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22613,CCN1CCCC1CNC(=O)C1:C:C(S(=O)(=O)CC):C(N):C:C:1OC
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX22614,COC1:C:C2:C(:C:C:1OC)C1CC(=O)C(CC(C)C)CN1CC2
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX22618,CC1:C:C(C):C:C(C(=O)OC2C[C@@H]3CC[C@H](C2)N3C):C:1
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29331,CC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F
280,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,,,TOX14818,COP(=O)(OC)SCN1:C(=O):O:C2:C:C(Cl):C:N:C:2:1
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX14816,CNC(=O)/C=C(\C)OP(=O)(OC)OC
282,0.0,,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,TOX27673,CC1:O:C:C:C:1SSC1:C:C:O:C:1C
283,0.0,0.0,0.0,0.0,,0.0,,,0.0,1.0,1.0,0.0,TOX27672,CC1:C:C(C(F)(C(F)(F)F)C(F)(F)F):C:C:C:1NC(=O)C1:C:C:C:C(I):C:1C(=O)NC(C)(C)CS(C)(=O)=O
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27670,CC=CC(=O)CC
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27677,CC1OCCC1=O
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27675,CC1CCCC(=O)C1=O
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX27674,CC1=C(O)C(=O)OC1C
288,0.0,0.0,0.0,,0.0,0.0,,,0.0,,1.0,,TOX27679,CCCCCC1:C:C:C:O:1
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27678,C1:C:N:C2:C(:N:1)CCCC2
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21703,CCCCC1:C:C:C2:C:C:C:C(S(=O)(=O)[O-]):C:2:C:1
291,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX21709,CC1:C:C(S(=O)(=O)[O-]):C:C:C:1/N=N/C1:C(O):C:C:C2:C:C:C:C:C:1:2
292,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX21708,CC1:C:C:C(N=NC2:C(O):C:C:C(N=NC3:C:C:C(S(=O)(=O)[O-]):C:C:3):C:2O):C(C):C:1
293,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,TOX117,NC1:C:N:N([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O):C(=O):N:1
294,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,TOX7608,CCNC1:N:C(Cl):N:C(NC(C)(C)C):N:1
295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2800,NS(=O)(=O)C1:C:C2:C(:C:C:1Cl)N=CNS2(=O)=O
296,0.0,,1.0,,,,0.0,,1.0,1.0,1.0,1.0,TOX2801,OC1:C(Cl):C:C(Cl):C2:C:C:C:N:C:1:2
297,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX2803,NC(=O)OCC(O)COC1:C:C:C(Cl):C:C:1
298,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,1.0,TOX2808,CN(C)CCCN1C2:C:C:C:C:C:2SC2:C:C:C(Cl):C:C:21
299,0.0,,0.0,1.0,,,,1.0,0.0,,1.0,,TOX29085,CCCCCCCCCCCCCCN1:C:C:[N+](C):C:1
300,0.0,,0.0,,0.0,0.0,,1.0,0.0,0.0,,1.0,TOX5948,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-]
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9710,O=P(Cl)(Cl)Cl
302,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,TOX671,CCN(CC1:C:C:C:C(S(=O)(=O)[O-]):C:1)C1:C:C:C(C(=C2C=CC(=[N+](CC)CC3:C:C:C:C(S(=O)(=O)[O-]):C:3)C=C2)C2:C:C:C:C:C:2):C:C:1
303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX6074,CC(C)COC(=O)COC1:C:C(Cl):C(Cl):C:C:1Cl
304,1.0,0.0,1.0,,0.0,0.0,,1.0,1.0,,1.0,1.0,TOX6076,O=C(OC[C@H]1O[C@@H](OC(=O)C2:C:C(O):C(O):C(OC(=O)C3:C:C(O):C(O):C(O):C:3):C:2)[C@H](OC(=O)C2:C:C(O):C(O):C(OC(=O)C3:C:C(O):C(O):C(O):C:3):C:2)[C@@H](OC(=O)C2:C:C(O):C(O):C(OC(=O)C3:C:C(O):C(O):C(O):C:3):C:2)[C@@H]1OC(=O)C1:C:C(O):C(O):C(OC(=O)C2:C:C(O):C(O):C(O):C:2):C:1)C1:C:C(O):C(O):C(OC(=O)C2:C:C(O):C(O):C(O):C:2):C:1
305,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX537,CN(C)CCOC(C1:C:C:C:C:C:1)C1:C:C:C:C:C:1
306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5668,COC(=O)C1:C:C:C(C):C:C:1
307,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,TOX2941,CN(C)CCCN1C2:C:C:C:C:C:2C(C)(C)C2:C:C:C:C:C:21
